!! n60w100.005   102.50 682


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1      39.00      31.00       0.00       0.00     715.00       0.00
    2      15.00      41.00       0.00      24.00     159.00       0.00
    3      15.00       4.00       0.00     185.00     319.00       0.00
    4       0.00      22.00       0.00     229.00     393.00       0.00
    5      44.00      42.00       0.00       0.00      34.00       0.00
    6      17.00      22.00       0.00     111.00     135.00       0.00
    7      15.00       3.00       0.00     176.00     285.00       0.00
    8      24.00       8.00       0.00     117.00     192.00       0.00
    9      14.00      46.00       0.00      66.00     107.00       0.00
   10      17.00      35.00       0.00       4.00     158.00       0.00
   11      12.00      23.00       0.00      21.00     185.00       0.00
   12       8.00      49.00       0.00     516.00     679.00       0.00
   13      13.00      11.00       0.00     170.00     274.00       0.00
   14      14.00      12.00       0.00     226.00     305.00       0.00
   15      20.00      13.00       0.00     203.00     338.00       0.00
   16      33.00      18.00       0.00     365.00     407.00       0.00
   17      31.00       6.00       0.00     136.00     207.00       0.00
   18      43.00      21.00       0.00     280.00     449.00       0.00
   19      35.00      18.00       0.00     148.00     159.00       0.00
   20      22.00      42.00       0.00       0.00     170.00       0.00
   21      39.00      11.00       0.00     102.00     235.00       0.00
   22       6.00      12.00       0.00     163.00     304.00       0.00
   23      43.00       1.00       0.00     441.00     500.00       0.00
   24      42.00      36.00       0.00       0.00      36.00       0.00
   25      39.00      46.00       0.00       0.00      74.00       0.00
   26       2.00      30.00       0.00     279.00     405.00       0.00
   27      13.00      28.00       0.00      13.00     182.00       0.00
   28      10.00       2.00       0.00     178.00     273.00       0.00
   29       6.00      17.00       0.00     286.00     343.00       0.00
   30       5.00       1.00       0.00     214.00     274.00       0.00
   31      38.00      29.00       0.00     335.00     455.00       0.00
   32      37.00      43.00       0.00       0.00      99.00       0.00
   33      28.00      34.00       0.00      16.00     156.00       0.00
   34      25.00      33.00       0.00     359.00     451.00       0.00
   35      23.00      17.00       0.00      52.00     229.00       0.00
   36      15.00       5.00       0.00     149.00     227.00       0.00
   37      33.00      45.00       0.00      13.00      59.00       0.00
   38      23.00      38.00       0.00      36.00     162.00       0.00
   39       8.00      41.00       0.00      45.00     152.00       0.00
   40       1.00      28.00       0.00     620.00     666.00       0.00
   41      20.00      39.00       0.00     333.00     404.00       0.00
   42      11.00      18.00       0.00      30.00     211.00       0.00
   43      41.00      42.00       0.00     403.00     535.00       0.00
   44      43.00      21.00       0.00     370.00     464.00       0.00
   45      20.00      21.00       0.00     134.00     170.00       0.00
   46       7.00      28.00       0.00     233.00     417.00       0.00
   47      46.00      37.00       0.00       0.00      45.00       0.00
   48       1.00       5.00       0.00     248.00     332.00       0.00
   49      15.00       1.00       0.00     130.00     209.00       0.00
   50      19.00       2.00       0.00     143.00     223.00       0.00
   51      29.00      21.00       0.00      60.00     179.00       0.00
   52       9.00      28.00       0.00     305.00     344.00       0.00
   53      40.00       3.00       0.00     464.00     622.00       0.00
   54      39.00      44.00       0.00       0.00      64.00       0.00
   55      32.00      35.00       0.00       8.00     125.00       0.00
   56      36.00      37.00       0.00      18.00     110.00       0.00
   57      34.00      46.00       0.00      25.00     104.00       0.00
   58      14.00       1.00       0.00     136.00     308.00       0.00
   59      30.00       4.00       0.00     110.00     251.00       0.00
   60      34.00      37.00       0.00     287.00     449.00       0.00
   61      35.00      43.00       0.00     600.00     662.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00
