!! n150w40.002    37.30 1077


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1      32.00      30.00       0.00       0.00    1098.00       0.00
    2      11.00      40.00       0.00     437.00     485.00       0.00
    3      10.00      29.00       0.00     366.00     396.00       0.00
    4      28.00      38.00       0.00     116.00     158.00       0.00
    5       3.00      49.00       0.00    1025.00    1064.00       0.00
    6      32.00      46.00       0.00      68.00     124.00       0.00
    7      32.00      20.00       0.00     186.00     209.00       0.00
    8       9.00      27.00       0.00     339.00     382.00       0.00
    9      49.00      27.00       0.00      32.00      73.00       0.00
   10      35.00      31.00       0.00       0.00      31.00       0.00
   11      24.00       0.00       0.00     282.00     332.00       0.00
   12      31.00       7.00       0.00     273.00     346.00       0.00
   13       9.00      19.00       0.00     346.00     402.00       0.00
   14      17.00      17.00       0.00     324.00     363.00       0.00
   15      48.00       6.00       0.00     713.00     743.00       0.00
   16      14.00       9.00       0.00     661.00     684.00       0.00
   17      24.00      49.00       0.00     841.00     864.00       0.00
   18      47.00      42.00       0.00      52.00      72.00       0.00
   19      10.00      39.00       0.00     438.00     492.00       0.00
   20      25.00      25.00       0.00     127.00     186.00       0.00
   21      14.00       5.00       0.00     315.00     348.00       0.00
   22       0.00      41.00       0.00     513.00     524.00       0.00
   23      43.00      33.00       0.00      14.00      62.00       0.00
   24      49.00      39.00       0.00      48.00      57.00       0.00
   25      19.00      15.00       0.00     622.00     642.00       0.00
   26      11.00      16.00       0.00     620.00     654.00       0.00
   27      16.00      47.00       0.00     469.00     493.00       0.00
   28      31.00      46.00       0.00      98.00     152.00       0.00
   29      16.00      27.00       0.00     590.00     657.00       0.00
   30      49.00      11.00       0.00     978.00    1022.00       0.00
   31      49.00      26.00       0.00     213.00     258.00       0.00
   32      30.00      19.00       0.00     171.00     227.00       0.00
   33      48.00      30.00       0.00       1.00      47.00       0.00
   34      14.00      21.00       0.00     358.00     361.00       0.00
   35      10.00      33.00       0.00     358.00     406.00       0.00
   36       1.00      16.00       0.00     401.00     428.00       0.00
   37      26.00      15.00       0.00     130.00     195.00       0.00
   38      41.00      47.00       0.00     103.00     116.00       0.00
   39      24.00      42.00       0.00      90.00     167.00       0.00
   40      37.00      34.00       0.00      11.00      49.00       0.00
   41      48.00      34.00       0.00      24.00      62.00       0.00
   42      39.00      48.00       0.00      82.00      97.00       0.00
   43      50.00      13.00       0.00     725.00     729.00       0.00
   44      38.00       9.00       0.00     248.00     278.00       0.00
   45      35.00       1.00       0.00     674.00     714.00       0.00
   46      33.00      33.00       0.00     816.00     830.00       0.00
   47      28.00      16.00       0.00     153.00     209.00       0.00
   48      38.00       0.00       0.00     741.00     759.00       0.00
   49      43.00      38.00       0.00      39.00      97.00       0.00
   50      36.00       2.00       0.00     269.00     311.00       0.00
   51      48.00      49.00       0.00     780.00     827.00       0.00
   52      14.00      28.00       0.00     540.00     587.00       0.00
   53      33.00      13.00       0.00     161.00     202.00       0.00
   54      32.00      20.00       0.00     175.00     219.00       0.00
   55      33.00       0.00       0.00     255.00     296.00       0.00
   56       2.00       3.00       0.00     405.00     461.00       0.00
   57      19.00      24.00       0.00     592.00     623.00       0.00
