

!! n100w40.001    36.29 851


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1      28.00      43.00       0.00       0.00     862.00       0.00
    2      48.00      39.00       0.00     231.00     274.00       0.00
    3      15.00      29.00       0.00       0.00      37.00       0.00
    4       8.00       7.00       0.00      60.00     125.00       0.00
    5      25.00      11.00       0.00     135.00     157.00       0.00
    6       4.00       1.00       0.00      80.00     118.00       0.00
    7      14.00      39.00       0.00     292.00     337.00       0.00
    8       9.00      18.00       0.00      53.00      67.00       0.00
    9      36.00      24.00       0.00     457.00     515.00       0.00
   10      23.00      50.00       0.00     356.00     418.00       0.00
   11      44.00      29.00       0.00     449.00     482.00       0.00
   12      30.00      31.00       0.00     211.00     244.00       0.00
   13      24.00       9.00       0.00     162.00     191.00       0.00
   14      36.00      35.00       0.00     216.00     263.00       0.00
   15      44.00      44.00       0.00     226.00     266.00       0.00
   16      46.00       2.00       0.00     519.00     562.00       0.00
   17      26.00      39.00       0.00       0.00      33.00       0.00
   18       1.00       5.00       0.00      72.00     117.00       0.00
   19      30.00      27.00       0.00     205.00     231.00       0.00
   20      17.00      26.00       0.00       0.00      48.00       0.00
   21      14.00      36.00       0.00     317.00     342.00       0.00
   22      14.00      12.00       0.00      39.00     102.00       0.00
   23      47.00      34.00       0.00     246.00     288.00       0.00
   24      18.00      25.00       0.00     153.00     187.00       0.00
   25      48.00      37.00       0.00     628.00     664.00       0.00
   26      19.00      47.00       0.00     371.00     395.00       0.00
   27      23.00       8.00       0.00     127.00     176.00       0.00
   28      27.00      21.00       0.00     177.00     225.00       0.00
   29      24.00      32.00       0.00       4.00      27.00       0.00
   30       7.00      35.00       0.00     325.00     342.00       0.00
   31       7.00      32.00       0.00      38.00      88.00       0.00
   32      39.00      15.00       0.00     503.00     520.00       0.00
   33       9.00      27.00       0.00      20.00      51.00       0.00
   34      14.00       6.00       0.00      91.00     123.00       0.00
   35      12.00      40.00       0.00     407.00     427.00       0.00
   36      42.00      40.00       0.00     211.00     249.00       0.00
   37      32.00      10.00       0.00     508.00     533.00       0.00
   38       8.00      29.00       0.00       4.00      45.00       0.00
   39      43.00       6.00       0.00     514.00     563.00       0.00
   40      19.00      31.00       0.00      11.00      19.00       0.00
   41      10.00       5.00       0.00      65.00     107.00       0.00
   42      19.00      20.00       0.00     135.00     162.00       0.00
   43      21.00      43.00       0.00     385.00     400.00       0.00
   44      10.00      17.00       0.00     665.00     700.00       0.00
   45      15.00      27.00       0.00       9.00      34.00       0.00
   46      21.00      13.00       0.00     132.00     171.00       0.00
   47       4.00      31.00       0.00      32.00      55.00       0.00
   48       5.00      29.00       0.00      41.00      55.00       0.00
   49      45.00      19.00       0.00     269.00     305.00       0.00
   50       0.00       5.00       0.00     796.00     815.00       0.00
   51      48.00       5.00       0.00     537.00     564.00       0.00
   52      41.00      22.00       0.00     270.00     319.00       0.00
   53      32.00       1.00       0.00     488.00     553.00       0.00
   54      15.00      17.00       0.00      59.00      78.00       0.00
   55      13.00      14.00       0.00     167.00     209.00       0.00
   56      31.00      29.00       0.00     280.00     329.00       0.00
   57      43.00      38.00       0.00     228.00     296.00       0.00
