!! n200w20.005    20.24 1127


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1      49.00      36.00       0.00       0.00    1141.00       0.00
    2      14.00       9.00       0.00     271.00     280.00       0.00
    3       2.00       8.00       0.00     241.00     271.00       0.00
    4       9.00       9.00       0.00     266.00     284.00       0.00
    5      31.00       9.00       0.00     298.00     313.00       0.00
    6      33.00      44.00       0.00     552.00     580.00       0.00
    7      29.00       5.00       0.00     280.00     300.00       0.00
    8      49.00      15.00       0.00     376.00     407.00       0.00
    9      11.00      26.00       0.00     183.00     205.00       0.00
   10      44.00       2.00       0.00     898.00     918.00       0.00
   11      39.00       9.00       0.00     332.00     358.00       0.00
   12      17.00      19.00       0.00     489.00     512.00       0.00
   13      18.00      47.00       0.00     118.00     131.00       0.00
   14      11.00      38.00       0.00     149.00     169.00       0.00
   15       9.00       0.00       0.00     802.00     821.00       0.00
   16      14.00      20.00       0.00     203.00     228.00       0.00
   17       1.00      13.00       0.00     234.00     264.00       0.00
   18      14.00      36.00       0.00     176.00     192.00       0.00
   19      31.00      43.00       0.00     553.00     570.00       0.00
   20      34.00      18.00       0.00     843.00     859.00       0.00
   21      46.00      35.00       0.00       0.00       8.00       0.00
   22      20.00      23.00       0.00     482.00     506.00       0.00
   23       6.00      15.00       0.00     238.00     249.00       0.00
   24      37.00      50.00       0.00     569.00     594.00       0.00
   25       5.00      19.00       0.00     229.00     257.00       0.00
   26      12.00      34.00       0.00     617.00     636.00       0.00
   27      21.00      38.00       0.00     103.00     119.00       0.00
   28      49.00      26.00       0.00     405.00     430.00       0.00
   29      12.00      48.00       0.00     645.00     679.00       0.00
   30      50.00      13.00       0.00     380.00     388.00       0.00
   31      36.00      49.00       0.00     561.00     583.00       0.00
   32      19.00       1.00       0.00     753.00     777.00       0.00
   33      48.00      45.00       0.00      19.00      40.00       0.00
   34      35.00      11.00       0.00     331.00     340.00       0.00
   35      46.00      16.00       0.00     353.00     389.00       0.00
   36       6.00      50.00       0.00     652.00     666.00       0.00
   37      40.00      38.00       0.00       0.00      18.00       0.00
   38       9.00      30.00       0.00     174.00     209.00       0.00
   39       2.00      43.00       0.00     642.00     649.00       0.00
   40      25.00      28.00       0.00      84.00      91.00       0.00
   41      19.00      15.00       0.00     488.00     502.00       0.00
   42       9.00      10.00       0.00     714.00     734.00       0.00
   43      12.00      30.00       0.00     174.00     189.00       0.00
   44      20.00      29.00       0.00      92.00     108.00       0.00
   45      49.00      26.00       0.00     402.00     420.00       0.00
   46      47.00       4.00       0.00     889.00     923.00       0.00
   47       3.00      16.00       0.00     232.00     256.00       0.00
   48      49.00      39.00       0.00     420.00     439.00       0.00
   49      33.00      24.00       0.00     450.00     462.00       0.00
   50       8.00       4.00       0.00     732.00     751.00       0.00
   51       6.00      17.00       0.00     227.00     250.00       0.00
   52      45.00      27.00       0.00     421.00     452.00       0.00
   53      23.00       1.00       0.00     812.00     841.00       0.00
   54      17.00      10.00       0.00     268.00     286.00       0.00
   55       9.00      14.00       0.00     690.00     721.00       0.00
   56      37.00      39.00       0.00       4.00      29.00       0.00
   57       9.00      25.00       0.00     217.00     232.00       0.00
