

!! n100w80.005    80.70 768


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1      14.00      15.00       0.00       0.00     847.00       0.00
    2       7.00      24.00       0.00     226.00     382.00       0.00
    3      15.00      27.00       0.00       0.00      69.00       0.00
    4       5.00      30.00       0.00     538.00     558.00       0.00
    5      45.00      26.00       0.00      64.00     169.00       0.00
    6      44.00      43.00       0.00     132.00     230.00       0.00
    7      16.00      20.00       0.00       0.00      34.00       0.00
    8      39.00      28.00       0.00     595.00     637.00       0.00
    9      48.00      31.00       0.00     102.00     173.00       0.00
   10      39.00      32.00       0.00      54.00     131.00       0.00
   11      17.00       1.00       0.00     325.00     377.00       0.00
   12      38.00      40.00       0.00     168.00     224.00       0.00
   13       3.00      48.00       0.00     191.00     280.00       0.00
   14       2.00      20.00       0.00     496.00     615.00       0.00
   15      10.00      12.00       0.00     295.00     380.00       0.00
   16      44.00      31.00       0.00     116.00     139.00       0.00
   17       5.00      42.00       0.00     207.00     290.00       0.00
   18       8.00      11.00       0.00     266.00     345.00       0.00
   19      49.00       1.00       0.00     408.00     511.00       0.00
   20      47.00      47.00       0.00     148.00     189.00       0.00
   21      26.00      48.00       0.00     153.00     291.00       0.00
   22      18.00      33.00       0.00       0.00      83.00       0.00
   23      30.00      26.00       0.00      37.00     114.00       0.00
   24       5.00      15.00       0.00     293.00     388.00       0.00
   25      21.00       7.00       0.00     318.00     427.00       0.00
   26       8.00      47.00       0.00     196.00     262.00       0.00
   27      18.00      30.00       0.00       0.00      78.00       0.00
   28      15.00      20.00       0.00     559.00     618.00       0.00
   29      24.00      29.00       0.00      22.00     149.00       0.00
   30      29.00      32.00       0.00      45.00     107.00       0.00
   31      19.00      36.00       0.00      33.00      67.00       0.00
   32      27.00      38.00       0.00     185.00     231.00       0.00
   33      44.00      15.00       0.00     716.00     817.00       0.00
   34      21.00      36.00       0.00       0.00      84.00       0.00
   35      40.00       3.00       0.00     390.00     506.00       0.00
   36      47.00       7.00       0.00     387.00     516.00       0.00
   37      44.00      10.00       0.00     610.00     707.00       0.00
   38       9.00      43.00       0.00     211.00     316.00       0.00
   39       2.00      14.00       0.00     510.00     603.00       0.00
   40      39.00      44.00       0.00     186.00     276.00       0.00
   41      27.00       8.00       0.00     372.00     488.00       0.00
   42       9.00       9.00       0.00     312.00     339.00       0.00
   43      36.00      16.00       0.00     332.00     449.00       0.00
   44      17.00       2.00       0.00     297.00     362.00       0.00
   45       5.00      45.00       0.00     211.00     250.00       0.00
   46      11.00      27.00       0.00      10.00      73.00       0.00
   47      31.00      46.00       0.00     120.00     266.00       0.00
   48      34.00      32.00       0.00      38.00     126.00       0.00
   49      20.00      44.00       0.00     571.00     655.00       0.00
   50      14.00      43.00       0.00     214.00     241.00       0.00
   51      21.00      12.00       0.00     436.00     517.00       0.00
   52      11.00      19.00       0.00     263.00     319.00       0.00
   53       0.00      41.00       0.00     222.00     293.00       0.00
   54       8.00       7.00       0.00     314.00     383.00       0.00
   55      23.00       0.00       0.00     343.00     437.00       0.00
   56      13.00      32.00       0.00       0.00      99.00       0.00
   57      17.00      21.00       0.00       0.00      23.00       0.00
